href,aria_label,full_url,article_text,date_published
https://en.prothomalo.com/bangladesh/m809jmm6jy,Title link,https://en.prothomalo.com/bangladesh/m809jmm6jy,"Recalling the contribution of Bangladeshi expatriates to nation building, Chief Adviser Professor Muhammad Yunus on Friday said the expatriates help Bangladesh make a turnaround from ruins. ""It is the expatriates who help sustain the country (by sending their remittances in hard time),"" he said while speaking at a community reception at the Bangladesh Embassy in Tokyo. Prof Yunus said the ousted government left the state exchequer and banks empty and if the expatriates would not support, Bangladesh would not have turned around.  He said the interim government will, of course, perform the responsibilities bestowed upon it but the participation of the Bangladesh expatriates should be strengthened in nation building.  The Chief Adviser asked them to take initiatives to increase business in Bangladesh.  ""As a citizen, you must take the responsibility of the state repair,"" he said. The expatriates have relatives and friends in Bangladesh and they have businesses there too and that is why they often visit the country, Prof Yunus said. ""So, overall we have to work together ... you should increase your influence on the Japan government,"" he said.  On the occasion, three exchange of notes were signed later, respectively on the Development Policy Loan for Economic Reform and Strengthening Climate Change Resilience (418 million USD), the Loan for the Joydebpur-Ishwardi dual-gauge double-lane railway project (641 million USD) and the grant for the human development scholarship (4.2 million USD). Bangladesh Ambassador to Japan Md Daud Ali and Japanese Ambassador to Bangladesh Shinichi Saida signed the agreements on behalf of the respective sides. Chief Adviser Prof Yunus witnessed the signing of the exchange of notes. Later, he joined a dinner hosted in his honour by the Bangladesh Ambassador to Japan.",NA
https://en.prothomalo.com/bangladesh/m809jmm6jy,"Recalling the contribution of Bangladeshi expatriates to nation building, Chief Adviser Muhammad Yunus on Friday said the expatriates help Bangladesh make a turnaround from ruins",https://en.prothomalo.com/bangladesh/m809jmm6jy,"Recalling the contribution of Bangladeshi expatriates to nation building, Chief Adviser Professor Muhammad Yunus on Friday said the expatriates help Bangladesh make a turnaround from ruins. ""It is the expatriates who help sustain the country (by sending their remittances in hard time),"" he said while speaking at a community reception at the Bangladesh Embassy in Tokyo. Prof Yunus said the ousted government left the state exchequer and banks empty and if the expatriates would not support, Bangladesh would not have turned around.  He said the interim government will, of course, perform the responsibilities bestowed upon it but the participation of the Bangladesh expatriates should be strengthened in nation building.  The Chief Adviser asked them to take initiatives to increase business in Bangladesh.  ""As a citizen, you must take the responsibility of the state repair,"" he said. The expatriates have relatives and friends in Bangladesh and they have businesses there too and that is why they often visit the country, Prof Yunus said. ""So, overall we have to work together ... you should increase your influence on the Japan government,"" he said.  On the occasion, three exchange of notes were signed later, respectively on the Development Policy Loan for Economic Reform and Strengthening Climate Change Resilience (418 million USD), the Loan for the Joydebpur-Ishwardi dual-gauge double-lane railway project (641 million USD) and the grant for the human development scholarship (4.2 million USD). Bangladesh Ambassador to Japan Md Daud Ali and Japanese Ambassador to Bangladesh Shinichi Saida signed the agreements on behalf of the respective sides. Chief Adviser Prof Yunus witnessed the signing of the exchange of notes. Later, he joined a dinner hosted in his honour by the Bangladesh Ambassador to Japan.",NA
https://en.prothomalo.com/bangladesh/politics/4q19es82se,Left Democratic Alliance demands election by December,https://en.prothomalo.com/bangladesh/politics/4q19es82se,"Bam Gonotantrik Jote (the Left Democratic Alliance) has called for holding the national elections within the upcoming December. In a statement on Friday afternoon, the alliance said, “The claim that no one but one party wants elections in December is far from the truth. Bam Gonotantrik Jote considers such remarks to be misleading and purposeful.”  The statement noted that it is not just one party, but more than 50 political parties, both registered and unregistered, want the general elections to be held in December. The alliance demanded that the necessary electoral reforms be carried out soon, the election be held within December as per people’s aspiration, and the power be handed over to the elected government. They alleged that the interim government has adopted the evil strategy of delaying the election, in order to implement the agenda of American imperialism and to politically favour a new party formed with state backing. The statement further noted that a newly formed political party along with certain extreme communal groups and parties, including some war criminals and perpetrators of crimes against humanity from 1971, are creating anarchy in the country, to foil the upcoming election. These actions, the alliance warned, could plunge the country into a dangerously volatile situation. The statement was jointly issued by Iqbal Kabir Zahid, central coordinator of the alliance and general secretary of the Revolutionary Communist League of Bangladesh; Shah Alam, president of the Communist Party of Bangladesh (CPB); Ruhin Hossain, its general secretary; Bazlur Rashid Firoz, general secretary of the Socialist Party of Bangladesh (BASAD); Masud Rana, coordinator of BASAD (Marxist); Mushrefa Mishu, general secretary of the Democratic Revolutionary Party; and Abdul Ali, executive president of the Socialist Party of Bangladesh.",NA
https://en.prothomalo.com/bangladesh/politics/4q19es82se,Title link,https://en.prothomalo.com/bangladesh/politics/4q19es82se,"Bam Gonotantrik Jote (the Left Democratic Alliance) has called for holding the national elections within the upcoming December. In a statement on Friday afternoon, the alliance said, “The claim that no one but one party wants elections in December is far from the truth. Bam Gonotantrik Jote considers such remarks to be misleading and purposeful.”  The statement noted that it is not just one party, but more than 50 political parties, both registered and unregistered, want the general elections to be held in December. The alliance demanded that the necessary electoral reforms be carried out soon, the election be held within December as per people’s aspiration, and the power be handed over to the elected government. They alleged that the interim government has adopted the evil strategy of delaying the election, in order to implement the agenda of American imperialism and to politically favour a new party formed with state backing. The statement further noted that a newly formed political party along with certain extreme communal groups and parties, including some war criminals and perpetrators of crimes against humanity from 1971, are creating anarchy in the country, to foil the upcoming election. These actions, the alliance warned, could plunge the country into a dangerously volatile situation. The statement was jointly issued by Iqbal Kabir Zahid, central coordinator of the alliance and general secretary of the Revolutionary Communist League of Bangladesh; Shah Alam, president of the Communist Party of Bangladesh (CPB); Ruhin Hossain, its general secretary; Bazlur Rashid Firoz, general secretary of the Socialist Party of Bangladesh (BASAD); Masud Rana, coordinator of BASAD (Marxist); Mushrefa Mishu, general secretary of the Democratic Revolutionary Party; and Abdul Ali, executive president of the Socialist Party of Bangladesh.",NA
https://en.prothomalo.com/bangladesh/politics/4q19es82se,"The government is trying to delay the election, to implement the American agenda and to politically favour a new party formed with state backing.",https://en.prothomalo.com/bangladesh/politics/4q19es82se,"Bam Gonotantrik Jote (the Left Democratic Alliance) has called for holding the national elections within the upcoming December. In a statement on Friday afternoon, the alliance said, “The claim that no one but one party wants elections in December is far from the truth. Bam Gonotantrik Jote considers such remarks to be misleading and purposeful.”  The statement noted that it is not just one party, but more than 50 political parties, both registered and unregistered, want the general elections to be held in December. The alliance demanded that the necessary electoral reforms be carried out soon, the election be held within December as per people’s aspiration, and the power be handed over to the elected government. They alleged that the interim government has adopted the evil strategy of delaying the election, in order to implement the agenda of American imperialism and to politically favour a new party formed with state backing. The statement further noted that a newly formed political party along with certain extreme communal groups and parties, including some war criminals and perpetrators of crimes against humanity from 1971, are creating anarchy in the country, to foil the upcoming election. These actions, the alliance warned, could plunge the country into a dangerously volatile situation. The statement was jointly issued by Iqbal Kabir Zahid, central coordinator of the alliance and general secretary of the Revolutionary Communist League of Bangladesh; Shah Alam, president of the Communist Party of Bangladesh (CPB); Ruhin Hossain, its general secretary; Bazlur Rashid Firoz, general secretary of the Socialist Party of Bangladesh (BASAD); Masud Rana, coordinator of BASAD (Marxist); Mushrefa Mishu, general secretary of the Democratic Revolutionary Party; and Abdul Ali, executive president of the Socialist Party of Bangladesh.",NA
https://en.prothomalo.com/bangladesh/city/0kb170y11o,"Homes under waist deep water, slum dwellers take shelter under flyover",https://en.prothomalo.com/bangladesh/city/0kb170y11o,"Some of the houses are submerged under waist deep water while some are nearly chest-deep underwater. The waterlogging caused by heavy rainfall has led to this situation at Kalshi Balur Maath slum in Dhaka’s Mirpur area. Under such conditions, several hundred people from the slum have taken refuge under the Kalshi flyover. While visiting the area around 10:30 am today, Friday, slum dwellers were found gathered under the flyover. The slum was submerged from the incessant rainfall throughout the day and night on Thursday. That’s why the people living in that slum have taken shelter under the flyover. They said that they have been sheltering there since 11:00 pm last night. A large crowd of several hundred people was seen under the flyover. Some were sitting on the ground while some were just standing. A few were snacking on puffed rice and molasses, carried in polythene bags. Some had laid out their wet mattresses and rugs to dry on the raised landing under the flyover. To save their belongings, many brought household appliances like televisions and refrigerators there with them. When spoken to at least 15 slum dwellers who had taken refuge under the flyover, they revealed as the rainfall intensified in the evening, water started seeping into their homes. By 9:00 to 10:00 pm, water had risen to knee level in many houses. In this condition the slum dwellers started shifting under the flyover around 11:00 pm. Many also sought shelter with relatives living nearby. A woman, Shirin Akhter, lives at Kalshi Balur Maath slum with her husband, mother-in-law, and two daughters. Their home is near the lowest part of the slum. Shirin said the water had already reached waist level in their home on Thursday night. When she returned briefly around 8:00 am this morning, the water appeared to have risen even more. She has not gone back since. Shirin said they have been sheltering under the flyover since 11:00 pm last night. Their beds, mattresses, and furniture were all soaked heavily. They managed to bring only a few dry clothes with them. Her family spent the night eating bananas and breads, she mentioned. A man named Mohammad Kalam, lives in the middle part of the slum with his wife Jasmine and daughter Jannat. He said they left their home around 12:00 pm on Thursday. Their home was still under knee-deep water this morning. Like the other family, they also could not salvage anything else from their house except for a few dry clothes. Around 450 families live in the Kalshi Balur Maath slum. According to affected residents, hundreds of people from the families living in the slum spent Thursday night under the Kalshi flyover. Many left for work straight from there this morning while others returned home to try to salvage belongings. Members from several families were taking turns to keep watch for preventing theft, they said. In one corner under the flyover, dry food such as puffed rice and molasses was being distributed among the dwellers of the slum. It was found that the aid came from a man named Mohammad Mintu. Mohammad Mintu, present at the scene told Prothom Alo that he is the organisational secretary of BNP for unit no. 10, ward no. 5, in Pallabi. Mintu said he had been to the site on Thursday night but could not do anything for those people then. Acting on party instructions, today he distributed dry food in the morning and made arrangements for cooked meals such as khichuri for the afternoon. Around 11:00 am today, people were seen taking preparations for cooking khichuri under the flyover. The slum is located near Kalshi intersection on a stretch of low-laying land down the slope of the street. This correspondent tried to enter the slum going around the Baitul Moeen Jame Mosque after 11:00 am today. He found himself in knee-deep water within just 10 metres of moving towards the slum and was forced to turn back. Slum residents reported that they had not seen any workers from Dhaka North City Corporation (DNCC) working to drain the water in the area since Thursday night till 11:00 on Friday morning. However around 10:00 am, DNCC’s public relations department told Prothom Alo, 99 members from their quick response team under DNCC zone no. 10 along with 50 labourers were working to solve the waterlogging problem there. They were using old-fashioned tools to remove the water. The public relations department further stated that the DNCC launched a control room on Thursday night to receive reports of waterlogging across the city. As of 10:00 am today, they had received 28 complaints and were working to defuse the waterlogging situation in 29 sites across DNCC zone no. 10.",NA
https://en.prothomalo.com/bangladesh/city/0kb170y11o,Title link,https://en.prothomalo.com/bangladesh/city/0kb170y11o,"Some of the houses are submerged under waist deep water while some are nearly chest-deep underwater. The waterlogging caused by heavy rainfall has led to this situation at Kalshi Balur Maath slum in Dhaka’s Mirpur area. Under such conditions, several hundred people from the slum have taken refuge under the Kalshi flyover. While visiting the area around 10:30 am today, Friday, slum dwellers were found gathered under the flyover. The slum was submerged from the incessant rainfall throughout the day and night on Thursday. That’s why the people living in that slum have taken shelter under the flyover. They said that they have been sheltering there since 11:00 pm last night. A large crowd of several hundred people was seen under the flyover. Some were sitting on the ground while some were just standing. A few were snacking on puffed rice and molasses, carried in polythene bags. Some had laid out their wet mattresses and rugs to dry on the raised landing under the flyover. To save their belongings, many brought household appliances like televisions and refrigerators there with them. When spoken to at least 15 slum dwellers who had taken refuge under the flyover, they revealed as the rainfall intensified in the evening, water started seeping into their homes. By 9:00 to 10:00 pm, water had risen to knee level in many houses. In this condition the slum dwellers started shifting under the flyover around 11:00 pm. Many also sought shelter with relatives living nearby. A woman, Shirin Akhter, lives at Kalshi Balur Maath slum with her husband, mother-in-law, and two daughters. Their home is near the lowest part of the slum. Shirin said the water had already reached waist level in their home on Thursday night. When she returned briefly around 8:00 am this morning, the water appeared to have risen even more. She has not gone back since. Shirin said they have been sheltering under the flyover since 11:00 pm last night. Their beds, mattresses, and furniture were all soaked heavily. They managed to bring only a few dry clothes with them. Her family spent the night eating bananas and breads, she mentioned. A man named Mohammad Kalam, lives in the middle part of the slum with his wife Jasmine and daughter Jannat. He said they left their home around 12:00 pm on Thursday. Their home was still under knee-deep water this morning. Like the other family, they also could not salvage anything else from their house except for a few dry clothes. Around 450 families live in the Kalshi Balur Maath slum. According to affected residents, hundreds of people from the families living in the slum spent Thursday night under the Kalshi flyover. Many left for work straight from there this morning while others returned home to try to salvage belongings. Members from several families were taking turns to keep watch for preventing theft, they said. In one corner under the flyover, dry food such as puffed rice and molasses was being distributed among the dwellers of the slum. It was found that the aid came from a man named Mohammad Mintu. Mohammad Mintu, present at the scene told Prothom Alo that he is the organisational secretary of BNP for unit no. 10, ward no. 5, in Pallabi. Mintu said he had been to the site on Thursday night but could not do anything for those people then. Acting on party instructions, today he distributed dry food in the morning and made arrangements for cooked meals such as khichuri for the afternoon. Around 11:00 am today, people were seen taking preparations for cooking khichuri under the flyover. The slum is located near Kalshi intersection on a stretch of low-laying land down the slope of the street. This correspondent tried to enter the slum going around the Baitul Moeen Jame Mosque after 11:00 am today. He found himself in knee-deep water within just 10 metres of moving towards the slum and was forced to turn back. Slum residents reported that they had not seen any workers from Dhaka North City Corporation (DNCC) working to drain the water in the area since Thursday night till 11:00 on Friday morning. However around 10:00 am, DNCC’s public relations department told Prothom Alo, 99 members from their quick response team under DNCC zone no. 10 along with 50 labourers were working to solve the waterlogging problem there. They were using old-fashioned tools to remove the water. The public relations department further stated that the DNCC launched a control room on Thursday night to receive reports of waterlogging across the city. As of 10:00 am today, they had received 28 complaints and were working to defuse the waterlogging situation in 29 sites across DNCC zone no. 10.",NA
https://en.prothomalo.com/bangladesh/city/0kb170y11o,"Some houses are submerged under waist deep water while some are nearly chest-deep underwater. So, several hundred have taken refuge under the Kalshi flyover.",https://en.prothomalo.com/bangladesh/city/0kb170y11o,"Some of the houses are submerged under waist deep water while some are nearly chest-deep underwater. The waterlogging caused by heavy rainfall has led to this situation at Kalshi Balur Maath slum in Dhaka’s Mirpur area. Under such conditions, several hundred people from the slum have taken refuge under the Kalshi flyover. While visiting the area around 10:30 am today, Friday, slum dwellers were found gathered under the flyover. The slum was submerged from the incessant rainfall throughout the day and night on Thursday. That’s why the people living in that slum have taken shelter under the flyover. They said that they have been sheltering there since 11:00 pm last night. A large crowd of several hundred people was seen under the flyover. Some were sitting on the ground while some were just standing. A few were snacking on puffed rice and molasses, carried in polythene bags. Some had laid out their wet mattresses and rugs to dry on the raised landing under the flyover. To save their belongings, many brought household appliances like televisions and refrigerators there with them. When spoken to at least 15 slum dwellers who had taken refuge under the flyover, they revealed as the rainfall intensified in the evening, water started seeping into their homes. By 9:00 to 10:00 pm, water had risen to knee level in many houses. In this condition the slum dwellers started shifting under the flyover around 11:00 pm. Many also sought shelter with relatives living nearby. A woman, Shirin Akhter, lives at Kalshi Balur Maath slum with her husband, mother-in-law, and two daughters. Their home is near the lowest part of the slum. Shirin said the water had already reached waist level in their home on Thursday night. When she returned briefly around 8:00 am this morning, the water appeared to have risen even more. She has not gone back since. Shirin said they have been sheltering under the flyover since 11:00 pm last night. Their beds, mattresses, and furniture were all soaked heavily. They managed to bring only a few dry clothes with them. Her family spent the night eating bananas and breads, she mentioned. A man named Mohammad Kalam, lives in the middle part of the slum with his wife Jasmine and daughter Jannat. He said they left their home around 12:00 pm on Thursday. Their home was still under knee-deep water this morning. Like the other family, they also could not salvage anything else from their house except for a few dry clothes. Around 450 families live in the Kalshi Balur Maath slum. According to affected residents, hundreds of people from the families living in the slum spent Thursday night under the Kalshi flyover. Many left for work straight from there this morning while others returned home to try to salvage belongings. Members from several families were taking turns to keep watch for preventing theft, they said. In one corner under the flyover, dry food such as puffed rice and molasses was being distributed among the dwellers of the slum. It was found that the aid came from a man named Mohammad Mintu. Mohammad Mintu, present at the scene told Prothom Alo that he is the organisational secretary of BNP for unit no. 10, ward no. 5, in Pallabi. Mintu said he had been to the site on Thursday night but could not do anything for those people then. Acting on party instructions, today he distributed dry food in the morning and made arrangements for cooked meals such as khichuri for the afternoon. Around 11:00 am today, people were seen taking preparations for cooking khichuri under the flyover. The slum is located near Kalshi intersection on a stretch of low-laying land down the slope of the street. This correspondent tried to enter the slum going around the Baitul Moeen Jame Mosque after 11:00 am today. He found himself in knee-deep water within just 10 metres of moving towards the slum and was forced to turn back. Slum residents reported that they had not seen any workers from Dhaka North City Corporation (DNCC) working to drain the water in the area since Thursday night till 11:00 on Friday morning. However around 10:00 am, DNCC’s public relations department told Prothom Alo, 99 members from their quick response team under DNCC zone no. 10 along with 50 labourers were working to solve the waterlogging problem there. They were using old-fashioned tools to remove the water. The public relations department further stated that the DNCC launched a control room on Thursday night to receive reports of waterlogging across the city. As of 10:00 am today, they had received 28 complaints and were working to defuse the waterlogging situation in 29 sites across DNCC zone no. 10.",NA
https://en.prothomalo.com/bangladesh/tubpzwcvri,Interim govt protects Jamaat’s interests: Ganatantrik Odhikar Committee,https://en.prothomalo.com/bangladesh/tubpzwcvri,"The Ganatantrik Odhikar Committee has raised the question of how a known war criminal could be declared innocent. It stated that the way the Awami League government initiated a flawed war crimes trial process to serve its narrow party interests, the interim government is now protecting Jamaat’s interests in the same spirit. The Ganatantrik Odhikar Committee said this in a statement issued today, Friday, in response to the acquittal of former acting secretary general of Bangladesh Jamaat-e-Islami, ATM Azharul Islam, from his death sentence in the case filed on charges of committing crimes against humanity in 1971. The statement was issued on behalf of committee members including Professor Anu Muhammad, Haroon Ur Rashid, Seema Dutta, Samina Luthfa, Abdullah Al Kafi, Fakhruddin Kabir Atik, Maha Mirza, Afzal Hossain, and Marzia Prova. “In an Appellate Division review hearing, ATM Azhar, a known war criminal and Jamaat leader sentenced to death by the International Crimes Tribunal, was declared innocent and acquitted of all charges unconditionally. The adviser to the law ministry dubbed this verdict as just. We want to say that exonerating a known war criminal by declaring him completely innocent is not justice; rather this serves as an example of political influence over the judiciary,” the statement said. Mentioning that ATM Azhar was Islami Chhatra Sangha’s Rangpur district committee chief and the leader of the Al-Badr force during the liberation war in 1971, the Ganatantrik Odhikar Committee said Azhar, along with Jamaat, Al-Badr, and Islami Chhatra Sangha, stood with Pakistan in the war and was involved in genocide, rape, and crimes against humanity. The historical evidence of Jamaat’s role in the genocide shows that Azhar, due to his organisational position, was a complicit. However, from the start, the International Crimes Tribunal did not follow the fundamental principles of trying genocide, choosing instead to prosecute individuals rather than the organisations like Jamaat, Al-Badr, Al-Shams, and Chhatra Shibir. Claiming that global standards for prosecuting genocide were not followed, the committee added, “What is surprising is that although the interim government admitted the flaws in the tribunal’s proceedings, it still pursued an appeal review within the same flawed process. We assert that just as the Awami League government launched this flawed trial process to serve its narrow political interests, the interim government is now continuing that legacy by preserving Jamaat’s interests.” The statement further claimed that the interim government structured the ICT in such a way that several prosecutors, including the chief prosecutor, had previously served as defence lawyers for war crimes accused. This created a conflict of interest that influenced the verdict. Additionally, the current state lawyers refused to take responsibility for the previous prosecution’s failures, which not only constituted professional misconduct but also weakened the entire judicial process. The current prosecution had a duty to correct past mistakes and defend the state. In such a circumstance, declaring the accused innocent and acquitting him unconditionally of charges is a mockery in the name of justice. The committee remarked that the July mass uprising had generated hopes for democracy, justice, and an independent judiciary, but the acquittal of Jamaat leader Azhar goes against those hopes and effectively ensures that the July massacre will not be prosecuted. Referring to the brutal attack by Islami Chhatra Shibir, Jamaat’s student wing, on students protesting the verdict under the banner of the Ganatantrik Chhatra Jote (Democratic Students Alliance), the committee noted that several students were seriously injured. They also said Shibir is now repeating the pattern of attacks that the Bangladesh Chhatra League carried out against student protests over the past 15 years. Female students were specifically targeted, and in Sylhet, a female student was repeatedly threatened by Shibir members for speaking out. This pattern of behaviour proves Chhatra Shibir, raised under the patronage of the Chhatra League for 15 years, is now carrying the same fascist ideology and behaviour of the Awami League, it added. The Ganatantrik Odhikar Committee demanded an immediate correction and restructuring of the flawed International Crimes Tribunal complying with the fundamental principles of genocide prosecution, to enable trials of both Jamaat and Awami League for their roles in the genocide. It also called for the identification and prosecution of Chhatra Shibir members involved in attacks on peaceful demonstrations.",NA
https://en.prothomalo.com/bangladesh/tubpzwcvri,Acquittal of ATM Azhar,https://en.prothomalo.com/bangladesh/tubpzwcvri,"The Ganatantrik Odhikar Committee has raised the question of how a known war criminal could be declared innocent. It stated that the way the Awami League government initiated a flawed war crimes trial process to serve its narrow party interests, the interim government is now protecting Jamaat’s interests in the same spirit. The Ganatantrik Odhikar Committee said this in a statement issued today, Friday, in response to the acquittal of former acting secretary general of Bangladesh Jamaat-e-Islami, ATM Azharul Islam, from his death sentence in the case filed on charges of committing crimes against humanity in 1971. The statement was issued on behalf of committee members including Professor Anu Muhammad, Haroon Ur Rashid, Seema Dutta, Samina Luthfa, Abdullah Al Kafi, Fakhruddin Kabir Atik, Maha Mirza, Afzal Hossain, and Marzia Prova. “In an Appellate Division review hearing, ATM Azhar, a known war criminal and Jamaat leader sentenced to death by the International Crimes Tribunal, was declared innocent and acquitted of all charges unconditionally. The adviser to the law ministry dubbed this verdict as just. We want to say that exonerating a known war criminal by declaring him completely innocent is not justice; rather this serves as an example of political influence over the judiciary,” the statement said. Mentioning that ATM Azhar was Islami Chhatra Sangha’s Rangpur district committee chief and the leader of the Al-Badr force during the liberation war in 1971, the Ganatantrik Odhikar Committee said Azhar, along with Jamaat, Al-Badr, and Islami Chhatra Sangha, stood with Pakistan in the war and was involved in genocide, rape, and crimes against humanity. The historical evidence of Jamaat’s role in the genocide shows that Azhar, due to his organisational position, was a complicit. However, from the start, the International Crimes Tribunal did not follow the fundamental principles of trying genocide, choosing instead to prosecute individuals rather than the organisations like Jamaat, Al-Badr, Al-Shams, and Chhatra Shibir. Claiming that global standards for prosecuting genocide were not followed, the committee added, “What is surprising is that although the interim government admitted the flaws in the tribunal’s proceedings, it still pursued an appeal review within the same flawed process. We assert that just as the Awami League government launched this flawed trial process to serve its narrow political interests, the interim government is now continuing that legacy by preserving Jamaat’s interests.” The statement further claimed that the interim government structured the ICT in such a way that several prosecutors, including the chief prosecutor, had previously served as defence lawyers for war crimes accused. This created a conflict of interest that influenced the verdict. Additionally, the current state lawyers refused to take responsibility for the previous prosecution’s failures, which not only constituted professional misconduct but also weakened the entire judicial process. The current prosecution had a duty to correct past mistakes and defend the state. In such a circumstance, declaring the accused innocent and acquitting him unconditionally of charges is a mockery in the name of justice. The committee remarked that the July mass uprising had generated hopes for democracy, justice, and an independent judiciary, but the acquittal of Jamaat leader Azhar goes against those hopes and effectively ensures that the July massacre will not be prosecuted. Referring to the brutal attack by Islami Chhatra Shibir, Jamaat’s student wing, on students protesting the verdict under the banner of the Ganatantrik Chhatra Jote (Democratic Students Alliance), the committee noted that several students were seriously injured. They also said Shibir is now repeating the pattern of attacks that the Bangladesh Chhatra League carried out against student protests over the past 15 years. Female students were specifically targeted, and in Sylhet, a female student was repeatedly threatened by Shibir members for speaking out. This pattern of behaviour proves Chhatra Shibir, raised under the patronage of the Chhatra League for 15 years, is now carrying the same fascist ideology and behaviour of the Awami League, it added. The Ganatantrik Odhikar Committee demanded an immediate correction and restructuring of the flawed International Crimes Tribunal complying with the fundamental principles of genocide prosecution, to enable trials of both Jamaat and Awami League for their roles in the genocide. It also called for the identification and prosecution of Chhatra Shibir members involved in attacks on peaceful demonstrations.",NA
https://en.prothomalo.com/bangladesh/politics/876tq9cx1o,Not true that no party wants elections in December other than one: Gono Forum,https://en.prothomalo.com/bangladesh/politics/876tq9cx1o,"Gono Forum has said the statement made by the chief advisor of the interim government Professor Muhammad Yunus during his Japan visit that no party other than one wants the elections in December, is not true. It said that Gono Forum has been demanding that reforms necessary for free, fair and credible elections  be carried out so the election could be held in December. Gono Forum's presidium council meeting was held in the afternoon today, Friday, at the party's central office. Presidium council member SM Altaf Hossain chaired the meeting which was also attended by the party's general secretary Md Mizanur Rahman, presidium council members Subrata Chowdhury, Jaglul Haider Afrik, Mesbahuddin, Mustaq Ahmed, Suraiya Begum, Selim Akbar, Shah Nuruzzaman and others. A press release of Gono Forum, outlining the issues discussed in the meeting, stated that the statements made by the chief advisor and other advisors regarding the election appeared vague and confusing. This was creating a division among active political parties. Gono Forum leaders said that to reap the benefits of the mass uprising, it is essential to establish democracy, the rule of law, and voting rights in the country. The government has failed to adopt a clear framework for the necessary reforms or implement any concrete plans to this end. It is unfortunate that the blame for this failure is being shifted onto political parties. The party also noted that recent discussions about the resignation of the chief advisor and meetings between the government and certain political parties have further disheartened the nation. Gono Forum stated that the government’s decision not to invite them to the latest meeting between the chief adviser and political parties indicates an attempt to create divisions among active political forces. Gono Forum leaders further stated that in the past nine months, the government had failed to take effective steps to restore law and order and resolve instability in public administration. Additionally, no necessary reforms or visible efforts had been made to ensure free, fair, and credible elections. As a result, public support for the government was declining, while distrust was growing both among political parties and in the public mind. At the meeting of the Gono Forum presidium council, a demand was made for the immediate announcement of a concrete election roadmap. It also called on all to remain vigilant so that the national unity forged through the mass uprising in July to establish democracy and good governance in the country was not destroyed by any evil forces.",NA
https://en.prothomalo.com/bangladesh/politics/876tq9cx1o,Title link,https://en.prothomalo.com/bangladesh/politics/876tq9cx1o,"Gono Forum has said the statement made by the chief advisor of the interim government Professor Muhammad Yunus during his Japan visit that no party other than one wants the elections in December, is not true. It said that Gono Forum has been demanding that reforms necessary for free, fair and credible elections  be carried out so the election could be held in December. Gono Forum's presidium council meeting was held in the afternoon today, Friday, at the party's central office. Presidium council member SM Altaf Hossain chaired the meeting which was also attended by the party's general secretary Md Mizanur Rahman, presidium council members Subrata Chowdhury, Jaglul Haider Afrik, Mesbahuddin, Mustaq Ahmed, Suraiya Begum, Selim Akbar, Shah Nuruzzaman and others. A press release of Gono Forum, outlining the issues discussed in the meeting, stated that the statements made by the chief advisor and other advisors regarding the election appeared vague and confusing. This was creating a division among active political parties. Gono Forum leaders said that to reap the benefits of the mass uprising, it is essential to establish democracy, the rule of law, and voting rights in the country. The government has failed to adopt a clear framework for the necessary reforms or implement any concrete plans to this end. It is unfortunate that the blame for this failure is being shifted onto political parties. The party also noted that recent discussions about the resignation of the chief advisor and meetings between the government and certain political parties have further disheartened the nation. Gono Forum stated that the government’s decision not to invite them to the latest meeting between the chief adviser and political parties indicates an attempt to create divisions among active political forces. Gono Forum leaders further stated that in the past nine months, the government had failed to take effective steps to restore law and order and resolve instability in public administration. Additionally, no necessary reforms or visible efforts had been made to ensure free, fair, and credible elections. As a result, public support for the government was declining, while distrust was growing both among political parties and in the public mind. At the meeting of the Gono Forum presidium council, a demand was made for the immediate announcement of a concrete election roadmap. It also called on all to remain vigilant so that the national unity forged through the mass uprising in July to establish democracy and good governance in the country was not destroyed by any evil forces.",NA
